seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
13735,759798,34,46388707,43',Foul by Juanpe (Malaga).,2025-11-14 06:14:21
13735,759798,35,46388331,43',Juanpe (Malaga) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759798,36,-1,44',Delay in match because of an injury Eneko Delgado (Estepona).,2025-11-14 06:14:21
13735,759798,37,-1,44',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759798,38,46388712,45',Foul by Eneko Delgado (Estepona).,2025-11-14 06:14:21
13735,759798,39,46388712,45',Julen Lobete (Malaga) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759798,40,46388333,45',Eneko Delgado (Estepona) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759798,41,-1,45',Delay in match because of an injury Julen Lobete (Malaga).,2025-11-14 06:14:21
13735,759798,42,-1,45',Fourth official has announced 2 minutes of added time.,2025-11-14 06:14:21
13735,759798,43,-1,45'+1',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759798,44,-1,45'+3',"First Half ends, Estepona 0, Malaga 1.",2025-11-14 06:14:21
13735,759798,45,-1,45',"Second Half begins Estepona 0, Malaga 1.",2025-11-14 06:14:21
13735,759798,46,46388349,45',"Substitution, Estepona. Sandji Baradji replaces Eneko Delgado.",2025-11-14 06:14:21
13735,759798,47,46388337,45',"Substitution, Malaga. Darko Brasanac replaces Juanpe.",2025-11-14 06:14:21
13735,759798,48,46388340,45',"Substitution, Malaga. Haitam Abaida replaces Joaquín Muñoz.",2025-11-14 06:14:21
13735,759798,49,46388345,45',"Substitution, Malaga. Josué Dorrio replaces Julen Lobete.",2025-11-14 06:14:21
13735,759798,50,46388721,46',Foul by Rafa Rodríguez (Malaga).,2025-11-14 06:14:21
13735,759798,51,46388721,46',Sandji Baradji (Estepona) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759798,52,46388728,48',Alejandro Contreras (Estepona) wins a free kick in the attacking half.,2025-11-14 06:14:21
13735,759798,53,46388728,48',Foul by Einar Galilea (Malaga).,2025-11-14 06:14:21
13735,759798,54,46388731,51',"Offside, Estepona. Dani Sancho is caught offside.",2025-11-14 06:14:21
13735,759798,55,46388735,52',Dani Sancho (Estepona) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759798,56,46388735,52',Foul by Darko Brasanac (Malaga).,2025-11-14 06:14:21
13735,759798,57,46388740,53',Attempt missed. Alejandro Contreras (Estepona) header from the centre of the box misses to the right. Assisted by David Ballarín with a cross following a set piece situation.,2025-11-14 06:14:21
13735,759798,58,46388743,53',Attempt saved. Juanan Aguilera (Estepona) right footed shot from very close range is saved in the centre of the goal by Carlos López (Malaga). Assisted by Alejandro Contreras.,2025-11-14 06:14:21
13735,759798,59,46388748,54',Attempt missed. Haitam Abaida (Malaga) left footed shot from outside the box is high and wide to the left. Assisted by Jokin Gabilondo.,2025-11-14 06:14:21
13735,759798,60,46388750,55',"Offside, Estepona. Alejandro Contreras is caught offside.",2025-11-14 06:14:21
13735,759798,61,46388755,57',Carlos López (Malaga) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759798,62,46388755,57',Foul by Dani Sancho (Estepona).,2025-11-14 06:14:21
13735,759798,63,-1,58',Delay in match because of an injury Carlos López (Malaga).,2025-11-14 06:14:21
13735,759798,64,-1,58',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759798,65,46388763,60',Alberto González (Estepona) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759798,66,46388763,60',Foul by Rafa Rodríguez (Malaga).,2025-11-14 06:14:21
13735,759798,67,46388353,60',"Substitution, Estepona. Asier Teijeira replaces Alejandro Contreras.",2025-11-14 06:14:21
13735,759798,68,46388356,60',"Substitution, Estepona. Roi Tato replaces Dani Sancho.",2025-11-14 06:14:21
13735,759798,69,46388770,61',Foul by Alberto González (Estepona).,2025-11-14 06:14:21
13735,759798,70,46388770,61',Haitam Abaida (Malaga) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759798,71,46388773,62',Asier Teijeira (Estepona) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759798,72,46388773,62',Foul by Aarón Ochoa (Malaga).,2025-11-14 06:14:21
13735,759798,73,46388779,63',Attempt missed. Javi Castedo (Estepona) right footed shot from outside the box is high and wide to the right. Assisted by Sandji Baradji following a fast break.,2025-11-14 06:14:21
13735,759798,74,46388780,65',Alberto González (Estepona) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759798,75,46388780,65',Foul by Jokin Gabilondo (Malaga).,2025-11-14 06:14:21
13735,759798,76,46388357,65',Jokin Gabilondo (Malaga) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759798,77,46388358,66',"Substitution, Estepona. Samuel Expósito replaces Javi Duarte.",2025-11-14 06:14:21
13735,759798,78,46388362,66',"Substitution, Malaga. Carlos Dotor replaces Rafa Rodríguez.",2025-11-14 06:14:21
13735,759798,79,46388366,66',"Substitution, Estepona. Maximiliano Benites replaces Javi Castedo.",2025-11-14 06:14:21
13735,759798,80,-1,68',Delay in match because of an injury Eneko Jauregi (Malaga).,2025-11-14 06:14:21
13735,759798,81,-1,69',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759798,82,46388788,71',Attempt saved. Samuel Expósito (Estepona) right footed shot from outside the box is saved in the bottom right corner by Carlos López (Malaga).,2025-11-14 06:14:21
13735,759798,83,46388793,73',Aarón Ochoa (Malaga) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759798,84,46388793,73',Foul by Asier Teijeira (Estepona).,2025-11-14 06:14:21
13735,759798,85,46388798,75',Attempt blocked. Asier Teijeira (Estepona) left footed shot from outside the box is blocked. Assisted by Samuel Expósito.,2025-11-14 06:14:21
13735,759798,86,-1,75',"Corner, Estepona. Conceded by Darko Brasanac.",2025-11-14 06:14:21
13735,759798,87,46388805,76',Attempt saved. Eneko Jauregi (Malaga) right footed shot from outside the box is saved in the centre of the goal by Joel Ruiz (Estepona).,2025-11-14 06:14:21
13735,759798,88,46388807,76',"Offside, Estepona. Asier Teijeira is caught offside.",2025-11-14 06:14:21
13735,759798,89,46388368,78',"Goal! Estepona 0, Malaga 2. Josué Dorrio (Malaga) right footed shot from the centre of the box to the centre of the goal. Assisted by Carlos Dotor with a through ball.",2025-11-14 06:14:21
13735,759798,90,46388370,79',"Substitution, Malaga. Chupe replaces Eneko Jauregi.",2025-11-14 06:14:21
13735,759798,91,46388371,80',"Goal! Estepona 1, Malaga 2. Asier Teijeira (Estepona) left footed shot from outside the box to the bottom right corner. Assisted by Roi Tato.",2025-11-14 06:14:21
13735,759798,92,46388818,81',Foul by Asier Teijeira (Estepona).,2025-11-14 06:14:21
13735,759798,93,46388818,81',Josué Dorrio (Malaga) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759798,94,46388372,81',Asier Teijeira (Estepona) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759798,95,-1,82',Delay in match because of an injury Josué Dorrio (Malaga).,2025-11-14 06:14:21
13735,759798,96,-1,82',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759798,97,46388834,86',Attempt saved. Samuel Expósito (Estepona) right footed shot from the left side of the box is saved in the centre of the goal by Carlos López (Malaga).,2025-11-14 06:14:21
13735,759798,98,46388837,88',Foul by Carlos Dotor (Malaga).,2025-11-14 06:14:21
13735,759798,99,46388837,88',Sandji Baradji (Estepona) wins a free kick in the attacking half.,2025-11-14 06:14:21
13735,759798,100,46388841,88',Attempt blocked. Maximiliano Benites (Estepona) right footed shot from outside the box is blocked. Assisted by Roi Tato.,2025-11-14 06:14:21
13735,759798,101,46388852,90',Attempt saved. Samuel Expósito (Estepona) left footed shot from the centre of the box is saved in the centre of the goal by Carlos López (Malaga). Assisted by Maximiliano Benites.,2025-11-14 06:14:21
13735,759798,102,-1,90',"Corner, Estepona. Conceded by Carlos López.",2025-11-14 06:14:21
13735,759798,103,-1,90'+1',Fourth official has announced 5 minutes of added time.,2025-11-14 06:14:21
13735,759798,104,46388859,90'+1',Attempt missed. Haitam Abaida (Malaga) left footed shot from outside the box misses to the left. Assisted by Josué Dorrio following a fast break.,2025-11-14 06:14:21
13735,759798,105,46388374,90'+5',"Goal! Estepona 1, Malaga 3. Aarón Ochoa (Malaga) right footed shot from the centre of the box to the centre of the goal. Assisted by Josué Dorrio.",2025-11-14 06:14:21
13735,759798,106,-1,90'+5',"Second Half ends, Estepona 1, Malaga 3.",2025-11-14 06:14:21
13735,759798,107,-1,,"Match ends, Estepona 1, Malaga 3.",2025-11-14 06:14:21
13735,759799,0,-1,,Lineups are announced and players are warming up.,2025-10-30 05:17:57
13735,759799,1,46389455,,First Half begins.,2025-11-14 06:14:21
13735,759799,2,46389088,1',Arnau Puigmal (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,3,46389088,1',Foul by Gabri López (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,4,46389091,2',Attempt missed. Juanma (Lorca Deportiva) left footed shot from more than 35 yards is high and wide to the left.,2025-11-14 06:14:21
13735,759799,5,46389092,3',Fernando Martínez (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,6,46389092,3',Foul by Tomás Inglés (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,7,46389094,4',Foul by Gui (Almeria).,2025-11-14 06:14:21
13735,759799,8,46389094,4',Álvaro Martínez (Lorca Deportiva) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759799,9,46389099,6',Attempt saved. Aridane Hernández (Almeria) right footed shot from outside the box is saved in the top right corner by Fran Árbol (Lorca Deportiva). Assisted by Selvi Clua.,2025-11-14 06:14:21
13735,759799,10,46389100,8',"Corner, Almeria. Conceded by Fromsa Lillo.",2025-11-14 06:14:21
13735,759799,11,-1,8',"Corner, Almeria. Conceded by Francisco López.",2025-11-14 06:14:21
13735,759799,12,46389456,9',Attempt missed. Thalys (Almeria) left footed shot from very close range misses to the left. Assisted by Arnau Puigmal.,2025-11-14 06:14:21
13735,759799,13,46389102,10',"Corner, Lorca Deportiva. Conceded by Selvi Clua.",2025-11-14 06:14:21
13735,759799,14,46389104,12',"Corner, Almeria. Conceded by Jaime Escobar.",2025-11-14 06:14:21
13735,759799,15,46389111,18',Aridane Hernández (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,16,46389111,18',Foul by Gabri López (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,17,46389114,19',Foul by Arnau Puigmal (Almeria).,2025-11-14 06:14:21
13735,759799,18,46389114,19',Gabri López (Lorca Deportiva) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,19,46389118,23',Arnau Puigmal (Almeria) wins a free kick on the right wing.,2025-11-14 06:14:21
13735,759799,20,46389118,23',Foul by Francisco López (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,21,46388577,23',Francisco López (Lorca Deportiva) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759799,22,46389120,24',"Corner, Almeria. Conceded by Tomás Inglés.",2025-11-14 06:14:21
13735,759799,23,46389121,25',Foul by Marko Perovic (Almeria).,2025-11-14 06:14:21
13735,759799,24,46389121,25',Gabri López (Lorca Deportiva) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759799,25,46388578,25',Marko Perovic (Almeria) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759799,26,46389125,28',Arnau Puigmal (Almeria) wins a free kick in the attacking half.,2025-11-14 06:14:21
13735,759799,27,46389125,28',Foul by Juanma (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,28,46389129,32',Aridane Hernández (Almeria) wins a free kick on the right wing.,2025-11-14 06:14:21
13735,759799,29,46389129,32',Foul by Tomás Inglés (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,30,46389136,36',Foul by Gabri López (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,31,46389136,36',Marcos Luna (Almeria) wins a free kick on the right wing.,2025-11-14 06:14:21
13735,759799,32,46388579,36',Gabri López (Lorca Deportiva) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759799,33,46389139,37',Attempt missed. Lucas Robertone (Almeria) right footed shot from outside the box is high and wide to the left. Assisted by Arnau Puigmal following a set piece situation.,2025-11-14 06:14:21
13735,759799,34,46389141,38',Foul by Daniel Albiar (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,35,46389141,38',Gui (Almeria) wins a free kick on the right wing.,2025-11-14 06:14:21
13735,759799,36,46389145,38',Attempt blocked. Álex Centelles (Almeria) right footed shot from outside the box is blocked. Assisted by Marcos Luna with a cross.,2025-11-14 06:14:21
13735,759799,37,46389146,38',Foul by Arnau Puigmal (Almeria).,2025-11-14 06:14:21
13735,759799,38,46389146,38',Fran Árbol (Lorca Deportiva) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,39,46389149,40',Foul by Arnau Puigmal (Almeria).,2025-11-14 06:14:21
13735,759799,40,46389149,40',Francisco López (Lorca Deportiva) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,41,46389153,41',Attempt saved. Lucas Robertone (Almeria) header from the centre of the box is saved in the bottom left corner by Fran Árbol (Lorca Deportiva). Assisted by Álex Centelles with a cross.,2025-11-14 06:14:21
13735,759799,42,46389157,42',Foul by Álex Centelles (Almeria).,2025-11-14 06:14:21
13735,759799,43,46389157,42',Juanma (Lorca Deportiva) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,44,46388580,45',"Goal! Lorca Deportiva 0, Almeria 1. Marko Perovic (Almeria) right footed shot from the centre of the box to the centre of the goal. Assisted by Thalys.",2025-11-14 06:14:21
13735,759799,45,-1,45',Fourth official has announced 1 minutes of added time.,2025-11-14 06:14:21
13735,759799,46,46389164,45'+1',Attempt blocked. Gabri López (Lorca Deportiva) right footed shot from outside the box is blocked. Assisted by Juanma.,2025-11-14 06:14:21
13735,759799,47,46389167,45'+1',"Attempt missed. Daniel Albiar (Lorca Deportiva) right footed shot from the right side of the box is close, but misses to the right. Assisted by Álvaro Martínez.",2025-11-14 06:14:21
13735,759799,48,46389457,45'+1',"First Half ends, Lorca Deportiva 0, Almeria 1.",2025-11-14 06:14:21
13735,759799,49,-1,45',"Second Half begins Lorca Deportiva 0, Almeria 1.",2025-11-14 06:14:21
13735,759799,50,46388588,45',"Substitution, Lorca Deportiva. José Naranjo replaces Tomás Inglés.",2025-11-14 06:14:21
13735,759799,51,46388581,45',"Substitution, Lorca Deportiva. Saturday Erimuya replaces Francisco Tafalla.",2025-11-14 06:14:21
13735,759799,52,46388584,45',"Substitution, Lorca Deportiva. Sergio Fernández replaces Fromsa Lillo.",2025-11-14 06:14:21
13735,759799,53,-1,46',Delay in match because of an injury Lucas Robertone (Almeria).,2025-11-14 06:14:21
13735,759799,54,-1,46',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759799,55,46389170,47',"Attempt missed. Marko Perovic (Almeria) left footed shot from outside the box is close, but misses to the right. Assisted by Lucas Robertone.",2025-11-14 06:14:21
13735,759799,56,46389171,48',Foul by Álvaro Martínez (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,57,46389171,48',Gui (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,58,46389177,52',Attempt missed. Arnau Puigmal (Almeria) left footed shot from outside the box is high and wide to the left. Assisted by Gui.,2025-11-14 06:14:21
13735,759799,59,46389179,53',Attempt missed. Arnau Puigmal (Almeria) right footed shot from the right side of the box is too high. Assisted by Marcos Luna.,2025-11-14 06:14:21
13735,759799,60,46389180,55',Foul by Jaime Escobar (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,61,46389180,55',Marko Perovic (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,62,46389183,56',Attempt missed. Thalys (Almeria) left footed shot from the centre of the box misses to the left. Assisted by Álex Centelles.,2025-11-14 06:14:21
13735,759799,63,46388591,57',"Substitution, Lorca Deportiva. Adrián Heredia replaces Gabri López.",2025-11-14 06:14:21
13735,759799,64,46389186,60',Daniel Albiar (Lorca Deportiva) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759799,65,46389186,60',Foul by Selvi Clua (Almeria).,2025-11-14 06:14:21
13735,759799,66,46389188,61',Arnau Puigmal (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,67,46389188,61',Foul by Francisco López (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,68,46389190,62',Foul by Jaime Escobar (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,69,46389190,62',Marko Perovic (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,70,46388600,63',"Substitution, Almeria. Adri Embarba replaces Lucas Robertone.",2025-11-14 06:14:21
13735,759799,71,46388608,63',"Substitution, Almeria. Nico Melamed replaces Marko Perovic.",2025-11-14 06:14:21
13735,759799,72,46388615,63',"Substitution, Almeria. Dion Lopy replaces Arnau Puigmal.",2025-11-14 06:14:21
13735,759799,73,46389194,64',Attempt saved. Thalys (Almeria) left footed shot from the centre of the box is saved in the centre of the goal by Fran Árbol (Lorca Deportiva). Assisted by Marcos Luna.,2025-11-14 06:14:21
13735,759799,74,46388622,65',"Substitution, Lorca Deportiva. Willy Ibáñez replaces Álvaro Martínez.",2025-11-14 06:14:21
13735,759799,75,46389197,66',Foul by Juanma (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,76,46389197,66',Gui (Almeria) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759799,77,46388625,66',Juanma (Lorca Deportiva) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759799,78,46389199,68',"Offside, Lorca Deportiva. Jaime Escobar is caught offside.",2025-11-14 06:14:21
13735,759799,79,46389201,68',"Offside, Lorca Deportiva. José Naranjo is caught offside.",2025-11-14 06:14:21
13735,759799,80,46389205,69',Foul by Jaime Escobar (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,81,46389205,69',Gui (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,82,46389207,70',Attempt missed. Francisco López (Lorca Deportiva) left footed shot from outside the box misses to the left.,2025-11-14 06:14:21
13735,759799,83,-1,71',Delay in match because of an injury Francisco López (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,84,-1,73',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759799,85,46389209,74',Attempt saved. Adri Embarba (Almeria) right footed shot from the right side of the box is saved in the centre of the goal by Fran Árbol (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,86,46388630,74',"Substitution, Almeria. Patrick Soko replaces Gui.",2025-11-14 06:14:21
13735,759799,87,-1,75',"Corner, Almeria. Conceded by Francisco López.",2025-11-14 06:14:21
13735,759799,88,46389212,76',Attempt missed. Selvi Clua (Almeria) left footed shot from outside the box misses to the right.,2025-11-14 06:14:21
13735,759799,89,46389214,78',Foul by Saturday Erimuya (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,90,46389214,78',Thalys (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,91,46389218,79',Attempt saved. Nico Melamed (Almeria) right footed shot from the centre of the box is saved in the centre of the goal by Fran Árbol (Lorca Deportiva). Assisted by Patrick Soko.,2025-11-14 06:14:21
13735,759799,92,-1,79',"Corner, Almeria. Conceded by Fran Árbol.",2025-11-14 06:14:21
13735,759799,93,46389221,80',Attempt missed. Álex Centelles (Almeria) left footed shot from outside the box is high and wide to the right. Assisted by Selvi Clua following a corner.,2025-11-14 06:14:21
13735,759799,94,46389223,81',"Offside, Lorca Deportiva. José Naranjo is caught offside.",2025-11-14 06:14:21
13735,759799,95,46388639,81',"Substitution, Almeria. Daijiro Chirino replaces Marcos Luna.",2025-11-14 06:14:21
13735,759799,96,46389226,82',Foul by Selvi Clua (Almeria).,2025-11-14 06:14:21
13735,759799,97,46389226,82',Juanma (Lorca Deportiva) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,98,46389230,84',Attempt missed. Adri Embarba (Almeria) left footed shot from outside the box is high and wide to the left. Assisted by Dion Lopy.,2025-11-14 06:14:21
13735,759799,99,46389231,84',Attempt missed. Adrián Heredia (Lorca Deportiva) right footed shot from outside the box is high and wide to the left.,2025-11-14 06:14:21
13735,759799,100,46388642,85',Dion Lopy (Almeria) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759799,101,46389232,87',Adrián Heredia (Lorca Deportiva) wins a free kick on the left wing.,2025-11-14 06:14:21
13735,759799,102,46389232,87',Foul by Daijiro Chirino (Almeria).,2025-11-14 06:14:21
13735,759799,103,46389234,88',Attempt missed. Francisco López (Lorca Deportiva) right footed shot from more than 35 yards is too high.,2025-11-14 06:14:21
13735,759799,104,46389236,88',Attempt missed. Willy Ibáñez (Lorca Deportiva) right footed shot from outside the box is too high. Assisted by Sergio Fernández.,2025-11-14 06:14:21
13735,759799,105,46389238,90',Attempt missed. Álex Centelles (Almeria) left footed shot from the left side of the box misses to the right.,2025-11-14 06:14:21
13735,759799,106,46388645,90',"Goal! Lorca Deportiva 0, Almeria 2. Adri Embarba (Almeria) left footed shot from very close range to the bottom right corner. Assisted by Nico Melamed.",2025-11-14 06:14:21
13735,759799,107,-1,90'+1',Fourth official has announced 4 minutes of added time.,2025-11-14 06:14:21
13735,759799,108,46389240,90'+1',"Corner, Lorca Deportiva. Conceded by Álex Centelles.",2025-11-14 06:14:21
13735,759799,109,46389242,90'+2',Attempt missed. José Naranjo (Lorca Deportiva) header from the centre of the box is high and wide to the right. Assisted by Juanma with a cross following a corner.,2025-11-14 06:14:21
13735,759799,110,-1,90'+3',Attempt saved. Patrick Soko (Almeria) left footed shot from the centre of the box is saved in the top left corner by Fran Árbol (Lorca Deportiva). Assisted by Nico Melamed with a headed pass.,2025-11-14 06:14:21
13735,759799,111,46389245,90'+4',Foul by Patrick Soko (Almeria).,2025-11-14 06:14:21
13735,759799,112,46389245,90'+4',Jaime Escobar (Lorca Deportiva) wins a free kick on the right wing.,2025-11-14 06:14:21
13735,759799,113,46389247,90'+4',Foul by Adrián Heredia (Lorca Deportiva).,2025-11-14 06:14:21
13735,759799,114,46389247,90'+4',Thalys (Almeria) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759799,115,-1,90'+5',"Second Half ends, Lorca Deportiva 0, Almeria 2.",2025-11-14 06:14:21
13735,759799,116,-1,,"Match ends, Lorca Deportiva 0, Almeria 2.",2025-11-14 06:14:21
13735,759800,0,-1,,Lineups are announced and players are warming up.,2025-10-29 05:18:30
13735,759800,1,-1,,First Half begins.,2025-10-29 05:18:30
13735,759800,2,46320471,1',"Goal! UCAM Murcia 0, Cadiz 1. Roger Martí (Cadiz) right footed shot from the centre of the box to the bottom right corner. Assisted by Iuri Tabatadze.",2025-11-04 06:16:15
13735,759800,3,-1,2',"Corner, UCAM Murcia. Conceded by Joaquín González.",2025-11-04 06:16:15
13735,759800,4,46320492,3',Foul by José Ruiz (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,5,46320492,3',Iuri Tabatadze (Cadiz) wins a free kick on the left wing.,2025-11-04 06:16:15
13735,759800,6,46320495,3',"Attempt missed. Roger Martí (Cadiz) header from the centre of the box is close, but misses to the left. Assisted by Brian Ocampo with a cross following a set piece situation.",2025-11-04 06:16:15
13735,759800,7,46320498,5',Foul by Urtzi Urzelay (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,8,46320498,5',Joaquín González (Cadiz) wins a free kick on the right wing.,2025-11-04 06:16:15
13735,759800,9,46320500,5',Foul by Brian Ocampo (Cadiz).,2025-11-04 06:16:15
13735,759800,10,46320500,5',Juanma Bravo (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,11,46320504,7',Foul by Moussa Diakité (Cadiz).,2025-11-04 06:16:15
13735,759800,12,46320504,7',Urtzi Urzelay (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,13,46320508,8',Attempt blocked. Alvarito (UCAM Murcia) right footed shot from the left side of the box is blocked. Assisted by Urtzi Urzelay.,2025-11-04 06:16:15
13735,759800,14,-1,9',"Corner, Cadiz. Conceded by Omar Jaiteh.",2025-11-04 06:16:15
13735,759800,15,46320514,9',"Attempt missed. Joaquín González (Cadiz) header from the right side of the six yard box is close, but misses the top right corner. Assisted by Brian Ocampo with a cross following a corner.",2025-11-04 06:16:15
13735,759800,16,46320515,10',Brian Ocampo (Cadiz) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,17,46320515,10',Foul by José Ruiz (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,18,46320519,12',Attempt saved. Dani Aquino (UCAM Murcia) left footed shot from long range on the left is saved in the bottom right corner by David Gil (Cadiz). Assisted by Álejandro Bueno.,2025-11-04 06:16:15
13735,759800,19,46320522,13',Foul by Brian Ocampo (Cadiz).,2025-11-04 06:16:15
13735,759800,20,46320522,13',José Ruiz (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,21,46320524,14',"Offside, Cadiz. Roger Martí is caught offside.",2025-11-04 06:16:15
13735,759800,22,46320528,15',Attempt missed. Dani Aquino (UCAM Murcia) header from the centre of the box misses to the left. Assisted by Alvarito with a cross.,2025-11-04 06:16:15
13735,759800,23,-1,16',Delay in match because of an injury Alvarito (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,24,-1,18',Delay over. They are ready to continue.,2025-11-04 06:16:15
13735,759800,25,46320531,19',Foul by Pontones (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,26,46320531,19',Joaquín González (Cadiz) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,27,46320537,21',Attempt missed. Alvarito (UCAM Murcia) right footed shot from long range on the left misses to the left. Assisted by Javi Ramirez.,2025-11-04 06:16:15
13735,759800,28,46320539,23',Foul by Joaquín González (Cadiz).,2025-11-04 06:16:15
13735,759800,29,46320539,23',Pontones (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,30,46344811,25',Attempt missed. Dani Aquino (UCAM Murcia) left footed shot from the centre of the box misses to the left. Assisted by Pontones with a cross.,2025-11-08 06:14:38
13735,759800,31,46320545,27',Penalty UCAM Murcia. Alvarito draws a foul in the penalty area.,2025-11-04 06:16:15
13735,759800,32,46320545,27',Penalty conceded by Jorge Moreno (Cadiz) after a foul in the penalty area.,2025-11-04 06:16:15
13735,759800,33,46320472,28',"Goal! UCAM Murcia 1, Cadiz 1. Alvarito (UCAM Murcia) converts the penalty with a right footed shot to the top left corner.",2025-11-04 06:16:15
13735,759800,34,46320546,30',Brian Ocampo (Cadiz) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,35,46320546,30',Foul by José Ruiz (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,36,46320548,32',Brian Ocampo (Cadiz) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,37,46320548,32',Foul by Pontones (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,38,46320473,32',Pontones (UCAM Murcia) is shown the yellow card for a bad foul.,2025-11-04 06:16:15
13735,759800,39,-1,36',"Corner, UCAM Murcia. Conceded by Jorge Moreno.",2025-11-04 06:16:15
13735,759800,40,46320555,38',Alvarito (UCAM Murcia) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,41,46320555,38',Foul by Pelayo Fernández (Cadiz).,2025-11-04 06:16:15
13735,759800,42,46320558,41',Brian Ocampo (Cadiz) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,43,46320558,41',Foul by Álejandro Bueno (UCAM Murcia).,2025-11-04 06:16:15
